epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
136,9982.55,0.22558,0.17262,0.78034,0.9981,0.99256,0.99495,0.99133,0.12197,0.11525,0.75578,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,10058.5,0.22526,0.17266,0.78042,0.99808,0.99257,0.99495,0.99139,0.12175,0.11521,0.75574,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,10131.4,0.22458,0.17149,0.78095,0.99804,0.99258,0.99495,0.99139,0.1217,0.11524,0.7557,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,10204.3,0.22292,0.17057,0.7804,0.9981,0.99255,0.99495,0.99136,0.1217,0.11528,0.75568,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,10277.2,0.22313,0.17087,0.78082,0.99809,0.99255,0.99495,0.99142,0.12146,0.11526,0.75561,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,10350,0.22259,0.17094,0.78057,0.99809,0.99258,0.99495,0.99145,0.12116,0.11504,0.75556,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,10422.9,0.22292,0.17016,0.78055,0.998,0.99268,0.99495,0.9914,0.12105,0.11513,0.75551,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,10496,0.22187,0.16934,0.78021,0.99784,0.99288,0.99496,0.99145,0.12122,0.11535,0.75545,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,10568.9,0.22132,0.16961,0.78055,0.99793,0.99275,0.99496,0.99147,0.12122,0.11542,0.75542,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,10641.7,0.21935,0.16828,0.77964,0.99793,0.99276,0.99496,0.99146,0.12107,0.11546,0.75541,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,10714.5,0.22041,0.16827,0.77959,0.99796,0.99276,0.99496,0.99149,0.12124,0.11562,0.75539,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,10787.4,0.21997,0.16815,0.77959,0.9979,0.99277,0.99496,0.99153,0.12095,0.1156,0.75535,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,10860.2,0.21882,0.16759,0.78005,0.9978,0.9929,0.99496,0.99158,0.12078,0.11573,0.75534,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,10933.1,0.21852,0.16715,0.78041,0.99773,0.99288,0.99495,0.99158,0.1206,0.1157,0.75528,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,11008.8,0.21697,0.16681,0.7801,0.99777,0.99292,0.99496,0.99167,0.12054,0.11582,0.75526,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,11081.9,0.21632,0.16544,0.77951,0.998,0.99262,0.99496,0.9916,0.1205,0.11595,0.75523,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,11151.7,0.21744,0.16608,0.77974,0.99806,0.99257,0.99496,0.99161,0.12059,0.11633,0.7552,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,11226.2,0.21506,0.16467,0.77964,0.99808,0.99255,0.99496,0.99163,0.12073,0.1165,0.75518,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,11298.7,0.21369,0.16324,0.77931,0.99803,0.99268,0.99496,0.99161,0.12049,0.11618,0.75516,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,11371.5,0.21436,0.16447,0.77978,0.99785,0.99284,0.99496,0.99166,0.12045,0.11623,0.75514,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,11447.1,0.2139,0.16398,0.77915,0.99787,0.99284,0.99496,0.99165,0.12038,0.11643,0.75511,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,11519.7,0.2114,0.16221,0.77931,0.99791,0.99279,0.99495,0.99165,0.12049,0.11667,0.75509,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,11592.3,0.21288,0.16305,0.77919,0.998,0.99274,0.99496,0.99165,0.12047,0.11683,0.75507,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,11664.9,0.21099,0.16158,0.77974,0.99806,0.99276,0.99496,0.99169,0.12033,0.1169,0.75504,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,11737.4,0.21077,0.16193,0.77944,0.99784,0.99295,0.99496,0.99167,0.12054,0.11706,0.75502,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,11810.1,0.20993,0.16125,0.77846,0.9978,0.99304,0.99496,0.99168,0.12063,0.11715,0.75501,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,11882.8,0.2092,0.16097,0.77892,0.99781,0.99304,0.99496,0.99167,0.12066,0.11749,0.75498,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,11955.3,0.20909,0.16056,0.7788,0.99781,0.99304,0.99496,0.99166,0.12074,0.1178,0.75495,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,12028,0.208,0.15928,0.7778,0.99796,0.99302,0.99496,0.99164,0.12103,0.11815,0.75492,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,12100.5,0.20767,0.15913,0.77804,0.99797,0.99288,0.99496,0.99167,0.12108,0.11823,0.7549,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,12173.1,0.20797,0.15899,0.77873,0.99811,0.99268,0.99496,0.99167,0.12139,0.11866,0.75489,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,12245.7,0.20589,0.15828,0.77862,0.99813,0.99268,0.99496,0.99165,0.12156,0.11884,0.75488,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,12318.4,0.20627,0.15832,0.77817,0.99815,0.99261,0.99496,0.99163,0.12214,0.11945,0.75487,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,12390.7,0.20584,0.15775,0.77869,0.99814,0.99271,0.99496,0.99161,0.12214,0.1194,0.75486,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,12464.7,0.20537,0.15729,0.77822,0.99812,0.99272,0.99496,0.99163,0.12255,0.11971,0.75485,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,12534.4,0.20432,0.15685,0.77821,0.9981,0.99265,0.99496,0.99163,0.12274,0.12012,0.75483,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,12605.1,0.20361,0.15623,0.7785,0.99809,0.99269,0.99496,0.99166,0.12256,0.11989,0.7548,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,12675.8,0.20366,0.15603,0.77759,0.99809,0.99264,0.99496,0.9916,0.12232,0.11981,0.75478,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,12746.5,0.2021,0.15541,0.77796,0.99808,0.99265,0.99496,0.99164,0.1224,0.12,0.75475,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,12817.4,0.20243,0.15562,0.77767,0.99808,0.99263,0.99496,0.99166,0.12219,0.1199,0.75474,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,12888.2,0.20154,0.15467,0.77767,0.99811,0.99267,0.99496,0.99167,0.12242,0.1202,0.75471,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,12959.1,0.19976,0.1528,0.7776,0.99806,0.99272,0.99496,0.99166,0.12266,0.12042,0.75471,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,13029.9,0.19977,0.15344,0.77772,0.99808,0.99266,0.99496,0.99168,0.12307,0.12083,0.75468,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,13100.8,0.20012,0.15346,0.77773,0.99805,0.99268,0.99496,0.99169,0.12317,0.12098,0.75466,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,13171.7,0.19873,0.15225,0.77734,0.99807,0.99265,0.99496,0.99172,0.12314,0.12119,0.75463,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,13242.7,0.19799,0.15175,0.77746,0.99806,0.99266,0.99496,0.99175,0.12306,0.1211,0.75459,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,13313.6,0.19825,0.15235,0.77766,0.99806,0.99265,0.99496,0.99176,0.12306,0.12116,0.75458,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,13384.4,0.1976,0.15177,0.77801,0.99807,0.99265,0.99496,0.99178,0.12314,0.1212,0.75458,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,13455.1,0.19598,0.15036,0.77777,0.9981,0.99265,0.99496,0.99175,0.12329,0.12166,0.75454,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,13525.8,0.19568,0.15017,0.77762,0.99808,0.99268,0.99496,0.99179,0.12323,0.12157,0.75454,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,13596.7,0.19505,0.14949,0.77644,0.99814,0.99266,0.99496,0.99179,0.12332,0.12177,0.75452,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,13667.6,0.19491,0.14919,0.77694,0.99818,0.99267,0.99496,0.99182,0.12331,0.12196,0.75451,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,13738.5,0.19447,0.14889,0.77696,0.99819,0.99267,0.99496,0.99175,0.12351,0.12215,0.75448,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,13809.4,0.19412,0.14919,0.77785,0.99819,0.99266,0.99496,0.99177,0.12354,0.12214,0.75448,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,13880.2,0.19181,0.14745,0.77687,0.99823,0.99269,0.99496,0.99182,0.12381,0.12252,0.75446,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,13950.6,0.18079,0.13877,0.77299,0.99823,0.99269,0.99496,0.99187,0.12348,0.12227,0.75443,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,14019.1,0.1736,0.13402,0.77234,0.99823,0.99269,0.99496,0.99184,0.12343,0.12229,0.75439,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,14087.4,0.1727,0.13305,0.77307,0.99826,0.99271,0.99496,0.9919,0.123,0.12214,0.75436,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,14155.9,0.17047,0.13178,0.77232,0.99825,0.99274,0.99496,0.99192,0.12268,0.12194,0.75432,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,14224.1,0.17074,0.13124,0.7722,0.99832,0.99277,0.99496,0.9919,0.12239,0.12199,0.75429,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,14292.5,0.16883,0.13039,0.77241,0.99832,0.99277,0.99496,0.9919,0.12222,0.12174,0.75427,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,14360.9,0.16847,0.12954,0.77136,0.99832,0.99277,0.99496,0.99192,0.12215,0.12199,0.75424,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,14430.4,0.16776,0.12951,0.77198,0.99832,0.99277,0.99496,0.99191,0.12221,0.12214,0.75421,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,14499.3,0.16669,0.12827,0.77221,0.99829,0.9928,0.99496,0.99194,0.12232,0.12242,0.75418,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,14568.3,0.16612,0.12805,0.77105,0.99829,0.99286,0.99496,0.99193,0.12254,0.1227,0.75414,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
