epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
133,277.471,0.64771,0.45081,0.85294,0.82018,0.89252,0.88639,0.67353,0.60539,0.444,0.7848,0.0299608,0.00998693,0.0299608,0.00998693,0.0299608,0.00998693,0.0299608,0.00998693
134,279.487,0.62655,0.4387,0.85059,0.83786,0.86517,0.87278,0.64731,0.59918,0.45715,0.78439,0.0299605,0.00998683,0.0299605,0.00998683,0.0299605,0.00998683,0.0299605,0.00998683
135,281.402,0.65946,0.4418,0.85474,0.86424,0.78973,0.8348,0.63243,0.59693,0.45873,0.78517,0.0299602,0.00998673,0.0299602,0.00998673,0.0299602,0.00998673,0.0299602,0.00998673
136,283.43,0.64336,0.43669,0.85146,0.83104,0.83681,0.89635,0.6833,0.60463,0.43011,0.78695,0.0299599,0.00998664,0.0299599,0.00998664,0.0299599,0.00998664,0.0299599,0.00998664
137,287.277,0.64218,0.44865,0.85502,0.8658,0.84307,0.86189,0.66108,0.59999,0.42135,0.78635,0.0299596,0.00998654,0.0299596,0.00998654,0.0299596,0.00998654,0.0299596,0.00998654
138,289.324,0.64298,0.45791,0.85242,0.92489,0.81752,0.87936,0.68941,0.6013,0.41381,0.78681,0.0299593,0.00998644,0.0299593,0.00998644,0.0299593,0.00998644,0.0299593,0.00998644
139,291.215,0.64264,0.45292,0.84627,0.89507,0.86996,0.8991,0.70587,0.59321,0.40965,0.7842,0.029959,0.00998634,0.029959,0.00998634,0.029959,0.00998634,0.029959,0.00998634
140,293.19,0.63649,0.44193,0.84422,0.92966,0.84007,0.8977,0.69896,0.60769,0.40451,0.7866,0.0299587,0.00998624,0.0299587,0.00998624,0.0299587,0.00998624,0.0299587,0.00998624
141,294.903,0.65706,0.45322,0.85921,0.90902,0.85447,0.89233,0.70107,0.59679,0.39424,0.78546,0.0299584,0.00998614,0.0299584,0.00998614,0.0299584,0.00998614,0.0299584,0.00998614
142,296.781,0.63674,0.43528,0.84234,0.87931,0.88165,0.90419,0.70799,0.5863,0.39414,0.78308,0.0299581,0.00998604,0.0299581,0.00998604,0.0299581,0.00998604,0.0299581,0.00998604
143,298.487,0.61619,0.43041,0.84351,0.88568,0.88171,0.90561,0.71274,0.59072,0.38124,0.78251,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594,0.0299578,0.00998594
144,300.43,0.62485,0.42484,0.84471,0.91716,0.82394,0.87548,0.67407,0.59087,0.39048,0.78219,0.0299575,0.00998584,0.0299575,0.00998584,0.0299575,0.00998584,0.0299575,0.00998584
145,302.223,0.62299,0.45155,0.85484,0.9025,0.72608,0.80652,0.62152,0.59772,0.4612,0.78606,0.0299572,0.00998574,0.0299572,0.00998574,0.0299572,0.00998574,0.0299572,0.00998574
146,304.114,0.6497,0.42388,0.84009,0.82987,0.6486,0.75165,0.56832,0.61642,0.67997,0.79851,0.0299569,0.00998565,0.0299569,0.00998565,0.0299569,0.00998565,0.0299569,0.00998565
147,305.872,0.62257,0.44588,0.84725,0.76338,0.6887,0.77713,0.57548,0.63153,0.55756,0.79813,0.0299566,0.00998555,0.0299566,0.00998555,0.0299566,0.00998555,0.0299566,0.00998555
148,307.743,0.62891,0.44952,0.84945,0.84465,0.80445,0.85874,0.64518,0.59647,0.42588,0.78514,0.0299563,0.00998545,0.0299563,0.00998545,0.0299563,0.00998545,0.0299563,0.00998545
149,309.452,0.62197,0.43552,0.8534,0.87735,0.81977,0.88383,0.67748,0.59874,0.42549,0.78632,0.029956,0.00998535,0.029956,0.00998535,0.029956,0.00998535,0.029956,0.00998535
150,311.356,0.63953,0.42013,0.85782,0.87945,0.87228,0.90087,0.70046,0.59498,0.39512,0.78839,0.0299557,0.00998525,0.0299557,0.00998525,0.0299557,0.00998525,0.0299557,0.00998525
151,313.252,0.60754,0.41013,0.85305,0.91173,0.86368,0.90379,0.7034,0.59229,0.42084,0.78716,0.0299555,0.00998515,0.0299555,0.00998515,0.0299555,0.00998515,0.0299555,0.00998515
152,315.088,0.64649,0.43007,0.84666,0.92218,0.84385,0.89823,0.69175,0.58383,0.40699,0.78501,0.0299552,0.00998505,0.0299552,0.00998505,0.0299552,0.00998505,0.0299552,0.00998505
153,316.797,0.61607,0.43208,0.84632,0.90119,0.87048,0.90337,0.69968,0.58375,0.39157,0.78208,0.0299549,0.00998495,0.0299549,0.00998495,0.0299549,0.00998495,0.0299549,0.00998495
154,321.038,0.63784,0.42604,0.85536,0.88793,0.83575,0.90111,0.70197,0.60695,0.41487,0.78341,0.0299546,0.00998485,0.0299546,0.00998485,0.0299546,0.00998485,0.0299546,0.00998485
155,322.843,0.62308,0.4412,0.85,0.84811,0.88626,0.91083,0.70582,0.60839,0.42561,0.78166,0.0299543,0.00998475,0.0299543,0.00998475,0.0299543,0.00998475,0.0299543,0.00998475
156,324.929,0.65226,0.44468,0.8559,0.93062,0.86521,0.90867,0.70351,0.58359,0.37548,0.78249,0.029954,0.00998465,0.029954,0.00998465,0.029954,0.00998465,0.029954,0.00998465
157,326.803,0.63366,0.41446,0.8507,0.9252,0.85514,0.90317,0.69096,0.60672,0.38459,0.78819,0.0299537,0.00998456,0.0299537,0.00998456,0.0299537,0.00998456,0.0299537,0.00998456
158,328.672,0.64543,0.40897,0.84647,0.88613,0.89435,0.90425,0.69791,0.6043,0.40536,0.78425,0.0299534,0.00998446,0.0299534,0.00998446,0.0299534,0.00998446,0.0299534,0.00998446
159,330.394,0.62152,0.41193,0.85209,0.84857,0.89231,0.90047,0.69418,0.59462,0.40506,0.78144,0.0299531,0.00998436,0.0299531,0.00998436,0.0299531,0.00998436,0.0299531,0.00998436
160,332.252,0.62041,0.42782,0.85217,0.91224,0.87452,0.90192,0.70182,0.58669,0.38894,0.78237,0.0299528,0.00998426,0.0299528,0.00998426,0.0299528,0.00998426,0.0299528,0.00998426
161,334.223,0.63121,0.42246,0.8374,0.93177,0.87104,0.90067,0.69697,0.5954,0.39211,0.78562,0.0299525,0.00998416,0.0299525,0.00998416,0.0299525,0.00998416,0.0299525,0.00998416
162,336.05,0.63319,0.4155,0.84685,0.92943,0.87156,0.90162,0.70301,0.58903,0.38067,0.78441,0.0299522,0.00998406,0.0299522,0.00998406,0.0299522,0.00998406,0.0299522,0.00998406
163,337.792,0.62051,0.40252,0.84843,0.91673,0.88948,0.90591,0.70297,0.60903,0.37978,0.78765,0.0299519,0.00998396,0.0299519,0.00998396,0.0299519,0.00998396,0.0299519,0.00998396
164,339.703,0.63077,0.40515,0.84617,0.87257,0.89156,0.89847,0.70219,0.60264,0.36994,0.7884,0.0299516,0.00998386,0.0299516,0.00998386,0.0299516,0.00998386,0.0299516,0.00998386
165,341.401,0.63044,0.41037,0.85105,0.90178,0.89347,0.90311,0.71201,0.59462,0.36562,0.78725,0.0299513,0.00998376,0.0299513,0.00998376,0.0299513,0.00998376,0.0299513,0.00998376
166,343.259,0.61623,0.41402,0.84188,0.93945,0.89063,0.90681,0.71506,0.6051,0.35992,0.78598,0.029951,0.00998366,0.029951,0.00998366,0.029951,0.00998366,0.029951,0.00998366
167,345.009,0.6239,0.40552,0.84461,0.94843,0.88234,0.91339,0.7056,0.59813,0.36338,0.78382,0.0299507,0.00998357,0.0299507,0.00998357,0.0299507,0.00998357,0.0299507,0.00998357
168,346.897,0.64394,0.39956,0.84295,0.93963,0.87252,0.91128,0.70367,0.5776,0.36525,0.78064,0.0299504,0.00998347,0.0299504,0.00998347,0.0299504,0.00998347,0.0299504,0.00998347
169,348.603,0.61335,0.40622,0.85363,0.93002,0.88497,0.90429,0.71166,0.58102,0.37327,0.77931,0.0299501,0.00998337,0.0299501,0.00998337,0.0299501,0.00998337,0.0299501,0.00998337
170,350.443,0.62884,0.41487,0.84701,0.88361,0.90484,0.91165,0.71116,0.59429,0.3642,0.78219,0.0299498,0.00998327,0.0299498,0.00998327,0.0299498,0.00998327,0.0299498,0.00998327
171,352.225,0.61823,0.41817,0.8404,0.95452,0.82598,0.9042,0.721,0.58052,0.3646,0.77774,0.0299495,0.00998317,0.0299495,0.00998317,0.0299495,0.00998317,0.0299495,0.00998317
172,356.679,0.63378,0.42183,0.84951,0.92962,0.87066,0.90642,0.70715,0.59913,0.38622,0.78374,0.0299492,0.00998307,0.0299492,0.00998307,0.0299492,0.00998307,0.0299492,0.00998307
173,358.537,0.60773,0.40642,0.84216,0.91708,0.87608,0.90615,0.70776,0.62043,0.40202,0.78955,0.0299489,0.00998297,0.0299489,0.00998297,0.0299489,0.00998297,0.0299489,0.00998297
174,360.69,0.62593,0.4186,0.83732,0.89402,0.89267,0.89824,0.68064,0.59349,0.38796,0.78421,0.0299486,0.00998287,0.0299486,0.00998287,0.0299486,0.00998287,0.0299486,0.00998287
175,362.546,0.63017,0.43231,0.85928,0.8661,0.90011,0.89898,0.69783,0.59138,0.38824,0.7827,0.0299483,0.00998277,0.0299483,0.00998277,0.0299483,0.00998277,0.0299483,0.00998277
176,364.423,0.61745,0.41094,0.84739,0.8799,0.8901,0.90058,0.69274,0.60534,0.38192,0.78478,0.029948,0.00998267,0.029948,0.00998267,0.029948,0.00998267,0.029948,0.00998267
177,366.195,0.60987,0.40237,0.84787,0.94431,0.87843,0.90167,0.70509,0.58682,0.37993,0.78003,0.0299477,0.00998258,0.0299477,0.00998258,0.0299477,0.00998258,0.0299477,0.00998258
178,368.048,0.61806,0.40226,0.84728,0.91942,0.89442,0.90441,0.70013,0.61974,0.38667,0.79476,0.0299474,0.00998248,0.0299474,0.00998248,0.0299474,0.00998248,0.0299474,0.00998248
179,369.805,0.61675,0.38858,0.84594,0.88265,0.89218,0.90123,0.69178,0.61561,0.38633,0.79403,0.0299471,0.00998238,0.0299471,0.00998238,0.0299471,0.00998238,0.0299471,0.00998238
180,371.609,0.62635,0.40234,0.8514,0.91641,0.84064,0.90135,0.71088,0.57984,0.37061,0.78033,0.0299468,0.00998228,0.0299468,0.00998228,0.0299468,0.00998228,0.0299468,0.00998228
181,373.347,0.60767,0.39188,0.85204,0.87664,0.88775,0.88745,0.69167,0.58587,0.36218,0.78176,0.0299465,0.00998218,0.0299465,0.00998218,0.0299465,0.00998218,0.0299465,0.00998218
182,375.201,0.63155,0.39892,0.8451,0.90642,0.84051,0.88738,0.68624,0.57895,0.363,0.78237,0.0299462,0.00998208,0.0299462,0.00998208,0.0299462,0.00998208,0.0299462,0.00998208
183,377.083,0.61785,0.38983,0.83539,0.91351,0.83428,0.88883,0.69973,0.58123,0.36349,0.78141,0.0299459,0.00998198,0.0299459,0.00998198,0.0299459,0.00998198,0.0299459,0.00998198
184,379.082,0.59569,0.38611,0.84261,0.91943,0.84806,0.88915,0.69391,0.60762,0.36303,0.78717,0.0299456,0.00998188,0.0299456,0.00998188,0.0299456,0.00998188,0.0299456,0.00998188
185,380.788,0.6102,0.394,0.83411,0.86252,0.90039,0.88914,0.70167,0.60293,0.36387,0.78792,0.0299454,0.00998178,0.0299454,0.00998178,0.0299454,0.00998178,0.0299454,0.00998178
186,382.659,0.61641,0.40184,0.83761,0.85181,0.87535,0.88949,0.68865,0.59388,0.36714,0.78817,0.0299451,0.00998169,0.0299451,0.00998169,0.0299451,0.00998169,0.0299451,0.00998169
187,384.337,0.61857,0.38495,0.84823,0.83817,0.90224,0.90736,0.70032,0.57708,0.35586,0.78293,0.0299448,0.00998159,0.0299448,0.00998159,0.0299448,0.00998159,0.0299448,0.00998159
188,386.236,0.61284,0.38497,0.83997,0.8485,0.87616,0.90586,0.70634,0.59645,0.36148,0.78612,0.0299445,0.00998149,0.0299445,0.00998149,0.0299445,0.00998149,0.0299445,0.00998149
189,388.108,0.6272,0.39246,0.84942,0.87142,0.90928,0.9093,0.69937,0.60191,0.35776,0.78637,0.0299442,0.00998139,0.0299442,0.00998139,0.0299442,0.00998139,0.0299442,0.00998139
190,390.065,0.64566,0.4057,0.84742,0.94267,0.82728,0.90023,0.6825,0.58006,0.35991,0.77881,0.0299439,0.00998129,0.0299439,0.00998129,0.0299439,0.00998129,0.0299439,0.00998129
191,391.935,0.63325,0.38925,0.84877,0.95485,0.82147,0.90146,0.67622,0.58408,0.36384,0.77933,0.0299436,0.00998119,0.0299436,0.00998119,0.0299436,0.00998119,0.0299436,0.00998119
192,393.948,0.59545,0.38942,0.84523,0.95337,0.84079,0.90828,0.70893,0.57307,0.35613,0.77749,0.0299433,0.00998109,0.0299433,0.00998109,0.0299433,0.00998109,0.0299433,0.00998109
193,395.832,0.61011,0.40508,0.84183,0.94093,0.83359,0.88168,0.68627,0.56703,0.36612,0.778,0.029943,0.00998099,0.029943,0.00998099,0.029943,0.00998099,0.029943,0.00998099
194,397.937,0.62083,0.41027,0.84893,0.94702,0.83622,0.90354,0.70788,0.57176,0.36626,0.77961,0.0299427,0.00998089,0.0299427,0.00998089,0.0299427,0.00998089,0.0299427,0.00998089
195,399.834,0.61697,0.38823,0.84268,0.94809,0.83675,0.88401,0.68801,0.57761,0.35984,0.78144,0.0299424,0.00998079,0.0299424,0.00998079,0.0299424,0.00998079,0.0299424,0.00998079
196,401.873,0.62068,0.40263,0.84809,0.93888,0.83778,0.88117,0.6921,0.5662,0.36041,0.7784,0.0299421,0.00998069,0.0299421,0.00998069,0.0299421,0.00998069,0.0299421,0.00998069
197,406.276,0.61406,0.3831,0.83705,0.94958,0.84323,0.87512,0.67931,0.57632,0.3629,0.77933,0.0299418,0.0099806,0.0299418,0.0099806,0.0299418,0.0099806,0.0299418,0.0099806
198,408.379,0.60619,0.38708,0.84598,0.96536,0.84062,0.88036,0.6863,0.58983,0.36372,0.78058,0.0299415,0.0099805,0.0299415,0.0099805,0.0299415,0.0099805,0.0299415,0.0099805
199,410.268,0.61507,0.37712,0.8394,0.95471,0.84332,0.8814,0.6883,0.58819,0.36987,0.77914,0.0299412,0.0099804,0.0299412,0.0099804,0.0299412,0.0099804,0.0299412,0.0099804
200,412.268,0.6215,0.37151,0.85016,0.94334,0.81703,0.87743,0.68144,0.5763,0.36934,0.77914,0.0299409,0.0099803,0.0299409,0.0099803,0.0299409,0.0099803,0.0299409,0.0099803
201,413.999,0.60543,0.38387,0.83652,0.93061,0.85843,0.90894,0.70516,0.5852,0.37153,0.78242,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802
202,415.865,0.61306,0.38257,0.84494,0.9067,0.84919,0.90794,0.70134,0.57091,0.36547,0.77778,0.0299403,0.0099801,0.0299403,0.0099801,0.0299403,0.0099801,0.0299403,0.0099801
203,417.614,0.60049,0.38764,0.83833,0.93934,0.84345,0.90846,0.70505,0.57663,0.35718,0.77991,0.02994,0.00998,0.02994,0.00998,0.02994,0.00998,0.02994,0.00998
204,419.438,0.60668,0.3753,0.83968,0.87566,0.86846,0.90644,0.70425,0.58607,0.35506,0.78264,0.0299397,0.0099799,0.0299397,0.0099799,0.0299397,0.0099799,0.0299397,0.0099799
205,421.205,0.60264,0.38824,0.83448,0.91813,0.86791,0.90671,0.7076,0.59669,0.36151,0.78614,0.0299394,0.0099798,0.0299394,0.0099798,0.0299394,0.0099798,0.0299394,0.0099798
206,423.071,0.59271,0.38572,0.84406,0.92839,0.86552,0.9013,0.69344,0.57133,0.34936,0.78173,0.0299391,0.00997971,0.0299391,0.00997971,0.0299391,0.00997971,0.0299391,0.00997971
207,424.803,0.60718,0.40239,0.84135,0.96071,0.87231,0.90205,0.69114,0.58132,0.3503,0.78487,0.0299388,0.00997961,0.0299388,0.00997961,0.0299388,0.00997961,0.0299388,0.00997961
208,426.651,0.60186,0.39111,0.84617,0.88825,0.8865,0.90237,0.69341,0.5878,0.37242,0.78651,0.0299385,0.00997951,0.0299385,0.00997951,0.0299385,0.00997951,0.0299385,0.00997951
209,428.404,0.59691,0.38046,0.84524,0.84839,0.8891,0.90331,0.70208,0.58177,0.37619,0.7845,0.0299382,0.00997941,0.0299382,0.00997941,0.0299382,0.00997941,0.0299382,0.00997941
210,430.423,0.6082,0.39404,0.83785,0.8895,0.82021,0.89451,0.68895,0.59432,0.40262,0.78873,0.0299379,0.00997931,0.0299379,0.00997931,0.0299379,0.00997931,0.0299379,0.00997931
211,432.24,0.59709,0.36633,0.83989,0.89623,0.85117,0.88324,0.69703,0.58467,0.39479,0.78436,0.0299376,0.00997921,0.0299376,0.00997921,0.0299376,0.00997921,0.0299376,0.00997921
212,434.16,0.60185,0.3649,0.85181,0.89926,0.84803,0.87502,0.70316,0.58934,0.389,0.78317,0.0299373,0.00997911,0.0299373,0.00997911,0.0299373,0.00997911,0.0299373,0.00997911
213,435.892,0.61218,0.39895,0.84118,0.91123,0.85414,0.88374,0.68961,0.60421,0.39982,0.78664,0.029937,0.00997901,0.029937,0.00997901,0.029937,0.00997901,0.029937,0.00997901
214,439.857,0.59634,0.39039,0.84341,0.90016,0.87981,0.89374,0.69487,0.59105,0.37969,0.78153,0.0299367,0.00997891,0.0299367,0.00997891,0.0299367,0.00997891,0.0299367,0.00997891
215,441.653,0.6068,0.39517,0.85378,0.90266,0.89358,0.90024,0.70472,0.59846,0.3817,0.781,0.0299364,0.00997881,0.0299364,0.00997881,0.0299364,0.00997881,0.0299364,0.00997881
216,443.693,0.59348,0.38224,0.84745,0.92473,0.88695,0.90529,0.69657,0.57858,0.37427,0.78103,0.0299361,0.00997872,0.0299361,0.00997872,0.0299361,0.00997872,0.0299361,0.00997872
217,445.568,0.6151,0.3796,0.83851,0.89011,0.88959,0.90525,0.6812,0.5847,0.38697,0.78423,0.0299358,0.00997862,0.0299358,0.00997862,0.0299358,0.00997862,0.0299358,0.00997862
218,447.54,0.6137,0.37559,0.84372,0.91983,0.87408,0.90521,0.7026,0.5928,0.37794,0.78097,0.0299356,0.00997852,0.0299356,0.00997852,0.0299356,0.00997852,0.0299356,0.00997852
219,449.262,0.59659,0.38119,0.83716,0.92147,0.8675,0.90711,0.70191,0.57354,0.36413,0.77764,0.0299353,0.00997842,0.0299353,0.00997842,0.0299353,0.00997842,0.0299353,0.00997842
220,451.147,0.60121,0.38073,0.84025,0.94676,0.85965,0.91004,0.69271,0.57961,0.38037,0.7783,0.029935,0.00997832,0.029935,0.00997832,0.029935,0.00997832,0.029935,0.00997832
221,453.011,0.60204,0.40025,0.83877,0.95831,0.8572,0.91126,0.68432,0.57457,0.36667,0.77849,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822,0.0299347,0.00997822
222,454.942,0.59425,0.38567,0.84114,0.95698,0.82168,0.88779,0.66921,0.58011,0.35747,0.7812,0.0299344,0.00997812,0.0299344,0.00997812,0.0299344,0.00997812,0.0299344,0.00997812
223,456.661,0.58609,0.3908,0.84068,0.9084,0.87044,0.88204,0.65472,0.59253,0.36445,0.78248,0.0299341,0.00997802,0.0299341,0.00997802,0.0299341,0.00997802,0.0299341,0.00997802
224,458.532,0.59084,0.39924,0.83075,0.9156,0.87506,0.88084,0.67239,0.58011,0.34481,0.78246,0.0299338,0.00997792,0.0299338,0.00997792,0.0299338,0.00997792,0.0299338,0.00997792
225,460.243,0.60894,0.38264,0.85259,0.9152,0.88149,0.89825,0.68732,0.58941,0.33933,0.78578,0.0299335,0.00997782,0.0299335,0.00997782,0.0299335,0.00997782,0.0299335,0.00997782
226,462.108,0.59163,0.38751,0.84594,0.95612,0.85838,0.90461,0.70303,0.56977,0.35104,0.78186,0.0299332,0.00997773,0.0299332,0.00997773,0.0299332,0.00997773,0.0299332,0.00997773
227,463.821,0.58456,0.38467,0.83913,0.95114,0.87687,0.907,0.70074,0.56838,0.34637,0.78122,0.0299329,0.00997763,0.0299329,0.00997763,0.0299329,0.00997763,0.0299329,0.00997763
228,465.694,0.58064,0.38393,0.84174,0.9484,0.87265,0.90679,0.68496,0.58311,0.35959,0.78414,0.0299326,0.00997753,0.0299326,0.00997753,0.0299326,0.00997753,0.0299326,0.00997753
229,467.41,0.59051,0.38594,0.8406,0.95165,0.86784,0.90725,0.68889,0.58336,0.35716,0.78464,0.0299323,0.00997743,0.0299323,0.00997743,0.0299323,0.00997743,0.0299323,0.00997743
230,469.284,0.60085,0.37988,0.83863,0.94767,0.87479,0.90582,0.69896,0.58429,0.35741,0.78375,0.029932,0.00997733,0.029932,0.00997733,0.029932,0.00997733,0.029932,0.00997733
231,471.111,0.59782,0.37125,0.84591,0.95484,0.87146,0.90442,0.69853,0.58929,0.34295,0.78309,0.0299317,0.00997723,0.0299317,0.00997723,0.0299317,0.00997723,0.0299317,0.00997723
232,473.29,0.59699,0.3634,0.84369,0.93426,0.83667,0.87417,0.66994,0.57378,0.34242,0.78085,0.0299314,0.00997713,0.0299314,0.00997713,0.0299314,0.00997713,0.0299314,0.00997713
233,475.249,0.61408,0.35998,0.84194,0.95179,0.81321,0.86648,0.68127,0.58268,0.34442,0.78387,0.0299311,0.00997703,0.0299311,0.00997703,0.0299311,0.00997703,0.0299311,0.00997703
234,477.31,0.59045,0.3579,0.84578,0.90206,0.82957,0.86895,0.69113,0.57463,0.35243,0.78054,0.0299308,0.00997693,0.0299308,0.00997693,0.0299308,0.00997693,0.0299308,0.00997693
235,479.271,0.60998,0.36428,0.83092,0.95288,0.82051,0.86629,0.68643,0.57878,0.38056,0.78069,0.0299305,0.00997683,0.0299305,0.00997683,0.0299305,0.00997683,0.0299305,0.00997683
236,481.304,0.61358,0.36885,0.83328,0.95316,0.82094,0.8708,0.68094,0.58782,0.38174,0.78165,0.0299302,0.00997674,0.0299302,0.00997674,0.0299302,0.00997674,0.0299302,0.00997674
237,483.209,0.61023,0.37693,0.83681,0.93868,0.83207,0.88069,0.68453,0.58679,0.37584,0.78073,0.0299299,0.00997664,0.0299299,0.00997664,0.0299299,0.00997664,0.0299299,0.00997664
238,485.273,0.58453,0.38741,0.83565,0.88461,0.85014,0.88865,0.68676,0.58144,0.35819,0.78039,0.0299296,0.00997654,0.0299296,0.00997654,0.0299296,0.00997654,0.0299296,0.00997654
239,489.595,0.59392,0.37319,0.83536,0.84266,0.85698,0.90929,0.6925,0.59955,0.37169,0.78726,0.0299293,0.00997644,0.0299293,0.00997644,0.0299293,0.00997644,0.0299293,0.00997644
240,491.76,0.59608,0.37905,0.83426,0.89263,0.86381,0.90655,0.69951,0.58875,0.35276,0.78349,0.029929,0.00997634,0.029929,0.00997634,0.029929,0.00997634,0.029929,0.00997634
241,493.686,0.59577,0.36884,0.83283,0.93951,0.85734,0.90626,0.70215,0.57839,0.34535,0.78148,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624,0.0299287,0.00997624
242,495.787,0.58188,0.38711,0.8454,0.93898,0.85664,0.92565,0.72205,0.59707,0.35204,0.78538,0.0299284,0.00997614,0.0299284,0.00997614,0.0299284,0.00997614,0.0299284,0.00997614
243,497.716,0.59378,0.37114,0.83603,0.94101,0.86221,0.94417,0.73544,0.58143,0.34228,0.78101,0.0299281,0.00997604,0.0299281,0.00997604,0.0299281,0.00997604,0.0299281,0.00997604
244,499.609,0.58912,0.36581,0.84169,0.94565,0.84504,0.94412,0.7294,0.57989,0.34302,0.78044,0.0299278,0.00997594,0.0299278,0.00997594,0.0299278,0.00997594,0.0299278,0.00997594
245,501.324,0.59841,0.36579,0.8385,0.95173,0.83312,0.92259,0.71604,0.58231,0.35307,0.78053,0.0299275,0.00997584,0.0299275,0.00997584,0.0299275,0.00997584,0.0299275,0.00997584
246,503.188,0.5839,0.36386,0.83827,0.92093,0.87089,0.90505,0.70625,0.59731,0.3602,0.78655,0.0299272,0.00997575,0.0299272,0.00997575,0.0299272,0.00997575,0.0299272,0.00997575
247,504.923,0.58615,0.38808,0.83811,0.8401,0.90049,0.90523,0.70125,0.58782,0.35542,0.78362,0.0299269,0.00997565,0.0299269,0.00997565,0.0299269,0.00997565,0.0299269,0.00997565
248,506.961,0.57347,0.3682,0.82867,0.92978,0.84432,0.90042,0.70737,0.57493,0.32916,0.7784,0.0299266,0.00997555,0.0299266,0.00997555,0.0299266,0.00997555,0.0299266,0.00997555
249,508.8,0.59111,0.36834,0.83623,0.87279,0.90071,0.89725,0.68953,0.58672,0.34131,0.78073,0.0299263,0.00997545,0.0299263,0.00997545,0.0299263,0.00997545,0.0299263,0.00997545
250,510.61,0.57796,0.36675,0.83753,0.90888,0.88604,0.90581,0.70998,0.58403,0.35512,0.78109,0.029926,0.00997535,0.029926,0.00997535,0.029926,0.00997535,0.029926,0.00997535
251,512.295,0.59347,0.36993,0.8333,0.89957,0.87873,0.90052,0.69067,0.57906,0.36283,0.78039,0.0299258,0.00997525,0.0299258,0.00997525,0.0299258,0.00997525,0.0299258,0.00997525
252,514.169,0.59267,0.37608,0.83882,0.94417,0.85446,0.90839,0.70242,0.5746,0.36015,0.77921,0.0299255,0.00997515,0.0299255,0.00997515,0.0299255,0.00997515,0.0299255,0.00997515
253,515.946,0.59315,0.37536,0.84546,0.87333,0.88368,0.90565,0.69388,0.57485,0.35441,0.78018,0.0299252,0.00997505,0.0299252,0.00997505,0.0299252,0.00997505,0.0299252,0.00997505
254,517.83,0.58768,0.38303,0.83393,0.93612,0.8222,0.90419,0.70394,0.57674,0.35829,0.78038,0.0299249,0.00997495,0.0299249,0.00997495,0.0299249,0.00997495,0.0299249,0.00997495
255,519.568,0.59651,0.37723,0.84171,0.95056,0.81232,0.90845,0.70897,0.57425,0.33959,0.77948,0.0299246,0.00997485,0.0299246,0.00997485,0.0299246,0.00997485,0.0299246,0.00997485
256,523.627,0.58895,0.36948,0.84021,0.90824,0.89736,0.9075,0.70064,0.56798,0.34322,0.77986,0.0299243,0.00997476,0.0299243,0.00997476,0.0299243,0.00997476,0.0299243,0.00997476
257,525.41,0.57599,0.36646,0.83977,0.94036,0.83918,0.90791,0.69119,0.56999,0.34303,0.78054,0.029924,0.00997466,0.029924,0.00997466,0.029924,0.00997466,0.029924,0.00997466
258,527.346,0.58031,0.37725,0.83713,0.93508,0.83868,0.9272,0.70531,0.58108,0.34951,0.78293,0.0299237,0.00997456,0.0299237,0.00997456,0.0299237,0.00997456,0.0299237,0.00997456
259,529.362,0.58075,0.36602,0.83956,0.95716,0.82761,0.94577,0.73551,0.58521,0.3433,0.78479,0.0299234,0.00997446,0.0299234,0.00997446,0.0299234,0.00997446,0.0299234,0.00997446
260,531.404,0.57834,0.36445,0.83502,0.89982,0.89432,0.92915,0.72348,0.57214,0.32634,0.78315,0.0299231,0.00997436,0.0299231,0.00997436,0.0299231,0.00997436,0.0299231,0.00997436
261,533.143,0.58055,0.35402,0.83347,0.88229,0.90733,0.92907,0.72156,0.57771,0.33404,0.78438,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426,0.0299228,0.00997426
262,534.999,0.58265,0.36465,0.84574,0.91954,0.84854,0.92035,0.71642,0.58317,0.3342,0.78362,0.0299225,0.00997416,0.0299225,0.00997416,0.0299225,0.00997416,0.0299225,0.00997416
263,536.718,0.57815,0.35593,0.83833,0.92449,0.85753,0.91392,0.71856,0.58856,0.33566,0.78449,0.0299222,0.00997406,0.0299222,0.00997406,0.0299222,0.00997406,0.0299222,0.00997406
264,538.604,0.588,0.34989,0.84844,0.88064,0.90074,0.90914,0.69367,0.57309,0.34062,0.77974,0.0299219,0.00997396,0.0299219,0.00997396,0.0299219,0.00997396,0.0299219,0.00997396
265,540.555,0.56995,0.34037,0.82983,0.9385,0.87616,0.90349,0.70319,0.5777,0.34312,0.78065,0.0299216,0.00997386,0.0299216,0.00997386,0.0299216,0.00997386,0.0299216,0.00997386
